timestamp actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5 input_double_register_0 input_double_register_1 input_double_register_2 input_double_register_3 input_double_register_4 input_double_register_5
7173.630999999999 -0.13939114483444695 -0.2956697449744685 0.17986222506937988 -2.2605191066177848 -2.1816506993367355 3.3743728162145982e-06 0.0 0.0 0.0 0.0 0.0 0.0
7174.630999999999 -0.13938663985897778 -0.2956684028251438 0.17986359294593535 2.2604889252154856 2.1816831821738347 -1.2048209242214537e-05 0.0 0.0 0.0 0.0 0.0 0.0
7175.639 -0.13940722093018154 -0.29566130380676486 0.17985720577186617 -2.2605477245731476 -2.1816220106864166 5.176438520335524e-06 0.0 0.0 0.0 0.0 0.0 0.0
7176.639 -0.13938284635625875 -0.29565943368836156 0.17985153705612647 -2.2604328186172506 -2.181652301906701 -4.062865339852335e-05 0.0 0.0 0.0 0.0 0.0 0.0
7177.647 -0.13939343774462945 -0.29565799583706237 0.17986174473621655 2.26053820936045 2.1816198229220607 7.362874079403922e-05 0.0 0.0 0.0 0.0 0.0 0.0
7178.655 -0.13939133769149048 -0.29566537716631636 0.1798573720172635 -2.2604696936144717 -2.181641848903152 -2.6114516456545676e-05 0.0 0.0 0.0 0.0 0.0 0.0
